ID,Location,Direction,TimeStart,LaneStart,IniSpeed,Length,Width,Is_truck,MaxSpeed,MaxAcceleration
2051,1,1,9.61204,4,34.35,5.46,2.02,0,34.36,0.02
2052,1,1,9.61934,4,38.66,4.85,1.92,0,39.5,0.16
2053,1,1,9.62617,3,35.63,5.36,2.02,0,35.41,0.07
2054,1,1,9.62753,4,34.38,4.95,1.92,0,35.03,0.47
2055,1,1,9.63134,4,33.44,4.85,1.82,0,33.26,0.06
2056,1,1,9.63698,4,37.05,4.95,1.92,0,37.07,0.06
2057,1,1,9.63943,4,36.31,4.85,1.92,0,39.77,0.47
2058,1,2,9.76668,8,21.4,6.47,2.63,1,22.26,0.45
2059,1,2,9.76668,6,27.34,4.95,2.02,0,27.94,0.28
2060,1,1,9.76668,2,21.73,8.39,2.5,1,21.94,0.11
2061,1,1,9.76668,3,34.92,6.27,2.22,0,34.92,-0.23
2062,1,2,9.76669,7,23.82,16.98,2.5,1,25.32,0.5
2063,1,1,9.76669,4,36.87,5.15,2.02,0,37.35,0.21
2064,1,1,9.77129,4,33.44,4.75,2.02,0,34.27,0.16
2065,1,1,9.78627,2,24.85,13.34,2.5,1,24.98,0.1
2066,1,1,9.78748,3,34.1,4.35,1.82,0,33.51,0.25
2067,1,1,9.79353,4,28.76,4.24,1.82,0,32.58,0.31
2068,1,1,9.80343,2,24.35,19.1,2.5,1,23.64,0.08
2069,1,1,9.80379,4,35.34,4.95,1.92,0,35.34,0.12
2070,1,1,9.81308,4,41.9,4.95,1.92,0,41.96,0.08
2071,1,1,9.81721,4,34.52,3.84,1.82,0,35.15,0.18
2072,1,1,9.82396,4,37.69,4.85,1.82,0,37.45,0.26
2073,1,1,9.82636,4,41.45,5.15,1.92,0,40.91,0.16
2074,1,1,9.83138,4,33.46,6.57,2.32,0,33.46,0.12
2075,1,1,9.83853,2,25.85,17.08,2.5,1,25.95,0.09
2076,1,1,9.85422,4,34.86,5.15,1.92,0,37.25,0.6
2077,1,1,9.85763,2,23.41,16.78,2.5,1,23.04,0
2078,1,2,9.87281,6,32.96,3.74,1.62,0,33.84,0.14
2079,1,1,9.87593,4,36.89,5.05,1.92,0,36.94,0.06
2080,1,1,9.87933,3,29.77,4.75,2.02,0,29.4,0.15
2081,1,2,9.87964,6,33.23,4.95,1.92,0,36.52,0.39
2082,1,1,9.88104,4,34.09,4.55,1.92,0,33.79,0.04
2083,1,1,9.88789,4,32.17,4.14,1.82,0,32.26,0.07
2084,1,1,9.88957,3,31.02,4.75,1.82,0,30.99,0.12
2085,1,1,9.8936,4,36.02,5.46,1.92,0,36.02,-0.18
2086,1,1,9.89601,4,34.29,4.55,1.82,0,36.28,0.27
2087,1,1,9.90721,2,25.16,12.53,2.5,1,25.25,0.01
2088,1,2,9.91229,6,34.45,4.45,1.82,0,36.04,0.32
2089,1,2,9.91367,7,30.97,4.55,1.82,0,31.91,0.18
2090,1,2,9.94024,6,37,5.15,1.92,0,38.19,0.26
2091,1,1,9.94503,4,31.81,4.24,1.82,0,32.93,0.32
2092,1,2,9.95327,6,36.92,2.63,1.72,0,38.22,0.19
2093,1,1,9.96289,4,37.91,4.24,1.82,0,38.31,0.12
2094,1,1,9.97221,2,34.35,4.45,1.82,0,34.2,0.01
2095,1,1,9.973,3,32.36,4.75,1.82,0,32.41,0.1
2096,1,1,9.97308,4,35.4,4.85,1.82,0,40.44,1.05
2097,1,1,9.97491,4,34.89,4.75,1.82,0,34.57,0.06
2098,1,2,9.98691,6,35.09,4.85,1.87,0,35.96,0.15
2099,1,1,9.99464,4,40.81,5.26,2.02,0,40.81,0.14
2100,1,1,10.02262,4,38.62,4.75,1.82,0,40.2,0.49
2101,1,1,10.03126,4,35.88,4.85,2.02,0,38.52,0.47
2102,1,2,10.03492,6,39.6,4.35,1.92,0,41.47,0.29
2103,1,1,10.03944,4,35.42,4.14,1.72,0,35.46,0.04
2104,1,1,10.04438,4,40.65,4.14,1.72,0,40.66,0.02
2105,1,2,10.04617,6,34,4.14,1.92,0,37.94,0.45
2106,1,1,10.04718,4,39.53,4.65,1.82,0,38.39,-0.05
2107,1,2,10.0484,6,34.62,4.55,1.72,0,35.72,0.26
2108,1,1,10.05078,4,38.57,4.85,1.82,0,38.7,0.18
2109,1,1,10.057,4,36.31,4.75,1.92,0,37.35,0.3
2110,1,1,10.05783,2,34.88,4.55,1.92,0,34.87,0.21
2111,1,1,10.05983,4,37.3,4.35,1.82,0,40.08,0.44
2112,1,1,10.0606,2,31.57,3.03,1.62,0,31.49,-0.02
2113,1,1,10.08793,4,39.02,5.15,1.92,0,39.07,0.16
2114,1,1,10.09326,3,33.8,4.95,1.82,0,33.69,-0.01
2115,1,1,10.0969,2,23.48,16.88,2.5,1,22.88,0.17
2116,1,1,10.09908,4,36.42,4.75,1.82,0,36.29,0.08
2117,1,2,10.20001,6,34.67,4.95,1.72,0,35.01,0.16
2118,1,1,10.20001,4,33.36,4.75,1.82,0,33.4,0.07
2119,1,2,10.20001,8,22.57,20.62,2.5,1,22.93,0.12
2120,1,2,10.20001,7,24.46,7.07,2.5,1,24.95,0.1
2121,1,1,10.20002,2,22.72,16.37,2.5,1,23.09,0.2
2122,1,1,10.20002,3,28.53,5.56,2.02,0,28.84,0.14
2123,1,2,10.20003,7,29.87,4.35,1.52,0,30.09,0.14
2124,1,2,10.20052,6,37.68,5.15,2.02,0,38.13,0.25
2125,1,2,10.20401,8,23.65,16.88,2.5,1,23.64,0.16
2126,1,2,10.21068,6,30.16,4.95,1.82,0,31.02,0.32
2127,1,1,10.21837,4,36.95,4.95,1.82,0,36.76,0.04
2128,1,1,10.23008,4,34.71,4.65,1.82,0,37.56,0.44
2129,1,1,10.23051,2,27.97,12.83,2.5,1,27.99,0.1
2130,1,2,10.23067,6,38.42,4.75,1.72,0,39.08,0.97
2131,1,1,10.23338,4,35.21,5.05,2.12,0,35.33,0.21
2132,1,2,10.235,6,34.09,4.85,1.82,0,34.86,0.13
2133,1,2,10.23586,8,28.79,4.24,1.62,0,31.61,0.48
2134,1,2,10.25434,6,35.35,4.45,1.72,0,35.65,0.16
2135,1,1,10.25868,4,34.46,4.14,1.82,0,34.68,0.1
2136,1,2,10.26456,6,35.35,5.05,1.92,0,36.35,0.27
2137,1,2,10.26687,6,36.8,5.15,1.92,0,37.64,0.08
2138,1,1,10.27082,4,37.65,5.36,2.02,0,37.83,0.03
2139,1,1,10.27391,4,39.06,4.95,1.82,0,41.49,0.63
2140,1,2,10.27397,8,23.38,16.67,2.5,1,23.93,0.1
2141,1,1,10.28303,4,40.33,5.36,2.02,0,40.22,0.02
2142,1,1,10.28731,4,34.97,4.75,1.92,0,35.44,0.11
2143,1,2,10.28804,6,36.14,3.84,1.82,0,36.69,0.11
2144,1,1,10.29102,4,38.49,4.85,1.92,0,38.49,0.1
2145,1,1,10.30049,3,34.63,4.95,1.92,0,34.42,-0.05
2146,1,2,10.30918,6,35.94,4.55,1.92,0,36.94,0.3
2147,1,1,10.30982,4,33.84,4.85,1.92,0,33.84,0.32
2148,1,2,10.3195,6,31.75,4.45,1.82,0,32.67,0.13
2149,1,1,10.3263,4,34.71,4.55,1.72,0,34.28,0.1
2150,1,1,10.33111,2,23.7,10.41,2.5,1,23.81,0.13
2151,1,2,10.3325,6,34.42,3.84,1.62,0,35.74,0.28
2152,1,2,10.33571,6,32.73,4.24,1.82,0,31.93,0.39
2153,1,1,10.34214,4,42.53,4.35,1.82,0,44.06,0.4
2154,1,1,10.34221,2,23.32,10,2.5,1,23.44,0.04
2155,1,1,10.34859,4,39.75,5.15,1.92,0,40.39,0.43
2156,1,1,10.35111,3,29.04,4.55,1.82,0,28.66,0.11
2157,1,1,10.35237,4,46.88,4.55,1.82,0,46.99,0.12
2158,1,1,10.3552,4,34.89,4.85,1.92,0,36.22,0.45
2159,1,2,10.35842,6,34.83,5.05,2.02,0,36.04,0.21
2160,1,1,10.36093,4,32.71,4.45,1.92,0,36.24,0.48
2161,1,1,10.36183,3,32.64,4.55,1.82,0,34.02,0.38
2162,1,1,10.37176,4,37.74,4.35,1.82,0,38.3,0.24
2163,1,1,10.38231,4,18.85,7.07,2.5,1,18.85,0.11
2164,1,1,10.38258,3,24.28,4.35,1.92,0,24.28,0.15
2165,1,1,10.39624,4,40.57,4.95,1.92,0,40.59,0.03
2166,1,2,10.39694,6,32.97,4.65,1.82,0,33.99,0.15
2167,1,2,10.40164,7,27.34,7.28,2.12,0,27.72,0.05
2168,1,2,10.40588,7,32.03,4.65,1.82,0,31.65,0.16
2169,1,1,10.40734,4,37.59,4.04,1.72,0,37.72,0.08
2170,1,2,10.4134,6,34.89,5.15,1.92,0,35.92,0.18
2171,1,1,10.41448,4,33.81,4.35,1.82,0,34.44,0.28
2172,1,2,10.41813,8,23.27,19.1,2.5,1,23.68,0.09
2173,1,1,10.41926,4,34.75,4.14,1.72,0,36.35,0.31
2174,1,2,10.42072,6,34.79,5.56,2.02,0,37.88,0.35
2175,1,1,10.4375,4,37.2,4.65,1.92,0,37.51,0.17
2176,1,2,10.4461,6,32.55,4.45,1.82,0,35.23,0.36
2177,1,1,10.44764,2,24.94,18.29,2.5,1,24.99,0.05
2178,1,1,10.44963,4,42.87,5.46,2.12,0,42.86,0.11
2179,1,1,10.45167,2,22.17,13.74,2.5,1,22.15,0.01
2180,1,1,10.45531,4,36.27,4.95,1.82,0,36.35,0.12
2181,1,1,10.45597,4,39.54,5.15,1.92,0,39.52,0.24
2182,1,1,10.4585,4,32.29,5.15,1.92,0,34.72,0.83
2183,1,1,10.46277,4,39.34,3.13,1.92,0,38.88,0.25
2184,1,1,10.47269,4,34.54,4.65,1.82,0,34.49,0.04
2185,1,2,10.47469,6,33.47,4.65,2.02,0,34.7,0.23
2186,1,1,10.48364,4,35.05,4.55,1.82,0,35.03,0
2187,1,2,10.49107,6,35.84,4.95,1.92,0,41.06,1.19
2188,1,2,10.49127,7,27.49,13.34,2.5,1,28.19,0.1
2189,1,1,10.49876,4,38.18,4.24,1.82,0,38.18,0.33
2190,1,1,10.50219,4,37.39,4.75,1.92,0,37.76,0.04
2191,1,2,10.50293,6,33.38,4.45,1.82,0,34.34,0.15
2192,1,1,10.509,4,39.82,5.05,2.02,0,41.2,0.42
2193,1,2,10.51302,6,37.38,4.55,1.82,0,40.42,0.5
2194,1,1,10.52232,4,34.46,3.94,1.82,0,34.53,0.01
2195,1,2,10.52433,8,24.74,16.88,2.5,1,25.49,0.12
2196,1,1,10.5262,4,31.15,4.65,1.82,0,31.77,0.2
2197,1,2,10.52964,6,37.98,5.26,1.92,0,39.32,0.26
2198,1,2,10.53661,8,24.01,17.08,2.5,1,24.93,0.14
2199,1,1,10.54208,3,31.91,4.55,1.82,0,31.91,0.07
2200,1,1,10.54246,4,40.83,4.65,1.92,0,40.83,0.19
2201,1,1,10.5449,4,36.06,4.95,1.82,0,36.65,0.14
2202,1,2,10.65001,6,33.46,4.24,1.72,0,33.78,0.22
2203,1,1,10.65001,4,32.03,5.05,1.92,0,32.35,0.37
2204,1,1,10.65001,2,20.53,13.04,2.5,1,21.06,0.22
2205,1,2,10.65001,7,30.71,4.55,1.82,0,32.19,0.78
2206,1,2,10.65001,8,24.54,4.75,1.82,0,25.04,0.29
2207,1,2,10.65002,7,32.16,4.75,2.02,0,32.16,-0.04
2208,1,2,10.65002,6,32.01,4.85,1.92,0,32.77,0.05
2209,1,1,10.65028,3,31.93,4.85,2.02,0,32.86,0.99
2210,1,1,10.65154,2,29.58,3.74,1.82,0,29.36,0.03
2211,1,1,10.65208,4,38.11,4.55,1.82,0,40,0.77
2212,1,1,10.66646,4,32.06,4.85,1.82,0,36.63,0.79
2213,1,1,10.6798,4,40.1,4.85,1.82,0,40.99,0.52
2214,1,2,10.68607,6,40.34,4.04,1.82,0,40.34,0.22
2215,1,1,10.68774,2,23.43,16.67,2.5,1,23.29,0.06
2216,1,1,10.68942,4,41.74,4.75,1.92,0,41.74,0.24
2217,1,1,10.69338,2,24.43,16.42,2.5,1,24.35,0.01
2218,1,1,10.70904,3,32.57,5.15,1.82,0,32.87,-0.03
2219,1,1,10.71064,4,35.06,5.36,2.02,0,36.7,0.32
2220,1,2,10.712,7,33.81,4.45,1.92,0,34.34,0.14
2221,1,2,10.71292,6,34.3,4.95,1.92,0,34.65,0.19
2222,1,2,10.71371,8,24.28,16.78,2.5,1,24.62,0.09
2223,1,1,10.7145,2,23.5,16.88,2.5,1,23.54,0.02
2224,1,1,10.71638,4,33.24,4.35,1.82,0,33.68,0.21
2225,1,2,10.71682,6,32.24,4.75,1.92,0,34.17,0.27
2226,1,2,10.72024,8,23.24,8.89,2.5,1,24.17,0.13
2227,1,1,10.73053,3,35.84,4.95,2.02,0,36.84,0.14
2228,1,1,10.7312,4,42.1,4.65,1.82,0,42.1,0.18
2229,1,2,10.73849,8,23.14,9.2,2.5,1,23.81,0.07
2230,1,1,10.73927,4,33.18,3.84,1.72,0,33.18,0
2231,1,1,10.74071,2,26.16,4.85,1.92,0,26.18,0.09
2232,1,1,10.75278,4,36.93,5.05,2.22,0,36.3,0.01
2233,1,1,10.75639,4,41.51,4.85,1.82,0,43.7,0.53
2234,1,2,10.75684,8,27.93,4.35,1.82,0,29.08,0.18
2235,1,2,10.75762,6,33.82,4.35,1.72,0,37.2,0.38
2236,1,1,10.76126,4,37.31,4.75,1.92,0,39.87,0.54
2237,1,1,10.76653,4,35.12,4.85,2.02,0,36.42,0.22
2238,1,2,10.77089,6,33.39,5.15,1.82,0,34.45,0.19
2239,1,1,10.7858,3,33,4.65,1.92,0,32.89,0.05
2240,1,1,10.78666,2,24.84,18.8,2.5,1,24.66,0.04
2241,1,1,10.7915,2,32.73,3.84,1.82,0,32.97,0.2
2242,1,2,10.79452,6,34.61,3.64,1.72,0,36.04,0.19
2243,1,1,10.79673,4,38.84,4.95,1.82,0,40.95,0.35
2244,1,1,10.7968,2,24.53,8.79,2.5,1,24.61,0.02
2245,1,1,10.80343,4,32.89,4.85,1.92,0,34.54,0.41
2246,1,2,10.80629,7,27.04,7.38,2.5,1,27.24,0.07
2247,1,2,10.80718,6,38.98,4.55,1.82,0,49.31,1.26
2248,1,1,10.80744,3,33.29,5.36,1.92,0,33.29,0.09
2249,1,1,10.82761,2,24.65,18.09,2.5,1,24.39,0.01
2250,1,1,10.82852,4,35.35,4.95,1.92,0,35.99,0.49
2251,1,1,10.83541,4,35.29,4.04,1.92,0,37.52,0.42
2252,1,2,10.83937,6,29.6,5.46,2.12,0,30.27,0.14
2253,1,1,10.84992,2,24.51,18.19,2.5,1,24.42,0.01
2254,1,1,10.85151,4,36.26,4.85,1.92,0,36.26,-0.08
2255,1,1,10.85458,4,43.27,4.85,1.82,0,45.38,0.53
2256,1,2,10.859,7,32.65,5.15,1.92,0,34.5,0.22
2257,1,1,10.85923,2,23.83,18.9,2.5,1,23.56,0.02
2258,1,2,10.86551,6,37.4,2.93,1.62,0,39.58,0.29
2259,1,1,10.86696,3,35.37,4.55,1.82,0,35.16,-0.05
2260,1,1,10.86733,3,30.12,5.05,2.22,0,30.13,-0.01
2261,1,1,10.86743,4,33.19,4.14,1.82,0,33.51,0.16
2262,1,2,10.86858,6,34.65,4.75,1.82,0,35.95,0.21
2263,1,1,10.87846,4,35.47,4.45,1.82,0,40.19,0.54
2264,1,1,10.88608,2,24.81,15.87,2.5,1,24.57,0.02
2265,1,1,10.91088,4,35.05,5.46,2.12,0,37.93,0.35
2266,1,1,10.91642,4,33.36,4.55,1.82,0,33.57,0.1
2267,1,1,10.92718,4,31.01,4.85,1.82,0,33.19,0.54
2268,1,1,10.9273,2,22.93,17.58,2.5,1,22.22,0.15
2269,1,2,10.93384,6,36.12,5.15,1.92,0,36.38,0.1
2270,1,1,10.93671,3,34.19,4.65,1.92,0,34.3,0.12
2271,1,2,10.94174,6,31.67,4.95,1.92,0,33.62,0.28
2272,1,2,10.94591,6,30.66,4.85,1.92,0,32.71,0.46
2273,1,1,10.95551,4,33.29,4.85,1.92,0,38.11,0.47
2274,1,2,10.9573,6,38.36,4.55,1.92,0,40.34,0.33
2275,1,2,10.96051,6,30.13,4.95,1.92,0,30.16,0.03
2276,1,1,11.05001,4,35.08,4.35,1.92,0,35.59,0.31
2277,1,2,11.05001,7,33.97,4.65,1.92,0,33.97,0.02
2278,1,1,11.05001,2,22.67,16.17,2.5,1,22.82,0.07
2279,1,2,11.05001,6,33.37,4.14,1.92,0,33.69,0.19
2280,1,2,11.05002,8,22.05,13.64,2.5,1,22.61,0.23
2281,1,1,11.05027,3,32.08,4.75,1.82,0,33.27,1
2282,1,2,11.05141,6,35.01,4.85,1.92,0,37.7,0.35
2283,1,1,11.06466,4,31.37,5.15,2.12,0,35.27,0.43
2284,1,1,11.07644,4,34.33,4.75,1.92,0,38.03,0.49
2285,1,1,11.07677,2,22.35,16.67,2.5,1,22.32,0.03
2286,1,1,11.07919,4,33.68,4.85,1.82,0,38.25,0.8
2287,1,2,11.09207,6,32,5.56,2.02,0,33.98,0.3
2288,1,1,11.09462,2,24.67,16.47,2.5,1,24.71,0.06
2289,1,1,11.09954,4,34.46,3.94,1.72,0,34.05,-0.03
2290,1,2,11.12431,7,31.83,6.06,2.12,0,33.73,0.38
2291,1,2,11.1283,8,21.61,16.78,2.5,1,22.78,0.13
2292,1,1,11.13848,4,33.63,4.75,1.82,0,33.72,0.28
2293,1,2,11.13954,8,23.75,5.91,2.83,1,24.92,0.2
2294,1,1,11.13961,2,23.13,18.9,2.5,1,23.04,0.03
2295,1,1,11.14257,4,35.01,4.75,1.82,0,34.88,0.01
2296,1,2,11.14303,6,31.84,4.85,1.82,0,32.06,0.13
2297,1,1,11.14386,4,33.52,4.45,1.92,0,33.88,0.26
2298,1,2,11.14946,6,31.18,5.05,1.92,0,31.56,0.26
2299,1,1,11.1512,4,36.17,4.85,1.92,0,36.01,0.1
2300,1,1,11.15459,4,34.92,4.85,1.92,0,34.75,0.04
2301,1,2,11.15702,7,29.35,4.75,1.82,0,31.29,0.25
2302,1,1,11.16086,2,21.37,11.93,2.5,1,21.36,-0.04
2303,1,1,11.17643,4,34.88,4.85,1.82,0,34.82,0.04
2304,1,1,11.1805,4,33.04,4.6,1.82,0,33.3,0.26
2305,1,2,11.1807,6,32.8,4.85,1.82,0,33.55,0.28
2306,1,1,11.18341,4,33.64,4.04,1.82,0,33.86,0.33
2307,1,1,11.19801,2,23.05,8.89,2.5,1,22.85,0.01
2308,1,1,11.20096,4,35.44,4.95,1.92,0,35.48,0.13
2309,1,1,11.20512,4,31.85,4.45,1.92,0,33.32,0.32
2310,1,1,11.21523,4,36.68,4.65,1.92,0,36.84,0.16
2311,1,2,11.21593,6,29.68,5.05,1.92,0,33.62,0.8
2312,1,1,11.21898,4,32.99,4.95,1.92,0,40.2,0.76
2313,1,1,11.2305,4,33.53,4.55,1.92,0,34.87,0.09
2314,1,1,11.23852,4,34.71,4.95,1.92,0,35.39,0.13
2315,1,1,11.24114,4,32.51,4.14,1.82,0,34.16,0.43
2316,1,2,11.24872,8,28.94,3.94,1.72,0,32.05,0.38
2317,1,1,11.25003,4,34.79,5.05,1.92,0,34.83,0.12
2318,1,1,11.25692,4,34.64,4.14,1.92,0,35.1,0.12
2319,1,2,11.26259,6,34.54,4.95,1.92,0,35.72,0.29
2320,1,2,11.26327,8,23.69,16.78,2.5,1,24.79,0.12
2321,1,2,11.27166,6,32.27,4.85,1.92,0,34.43,0.49
2322,1,2,11.27732,7,31.18,4.14,1.82,0,33.29,0.23
2323,1,1,11.3025,4,33.36,4.35,1.72,0,33.37,0.02
2324,1,1,11.30322,4,30.01,4.45,1.92,0,35.98,0.64
2325,1,1,11.31019,4,38.68,4.65,1.82,0,38.23,-0.15
2326,1,1,11.31367,3,32.45,4.75,1.82,0,32.53,0.15
2327,1,1,11.31467,4,33.09,4.65,1.92,0,33.09,0.02
2328,1,2,11.32248,7,33.44,5.15,1.92,0,35.87,0.26
2329,1,2,11.32671,6,35.18,4.65,2.02,0,40.51,0.81
2330,1,1,11.32987,4,33.4,4.45,1.92,0,33.41,0.02
2331,1,1,11.33333,4,34.62,4.24,1.72,0,34.69,0.1
2332,1,1,11.33831,3,30.22,4.45,1.82,0,30.96,0.23
2333,1,1,11.3396,2,25.12,16.78,2.5,1,24.95,0.04
2334,1,2,11.34542,7,30.12,4.55,1.82,0,31.96,0.23
2335,1,1,11.35021,4,35.32,4.55,1.82,0,35.49,0.17
2336,1,2,11.35363,6,38.91,4.65,1.92,0,39.5,0.39
2337,1,2,11.35557,8,23.02,16.73,2.5,1,24.14,0.26
2338,1,2,11.35779,6,35.43,4.7,2.12,0,38.58,0.37
2339,1,1,11.36004,2,25.16,16.88,2.5,1,25.02,0.14
2340,1,1,11.36006,4,35.98,4.45,1.82,0,36,0.03
2341,1,1,11.36342,4,33.37,4.04,1.72,0,35.37,0.45
2342,1,2,11.37163,6,33.37,5.15,2.02,0,35.05,0.23
2343,1,1,11.37769,3,33.54,5.15,1.92,0,33.56,0.03
2344,1,1,11.37881,4,37.94,5.15,1.92,0,38.12,0.19
2345,1,2,11.37964,6,32.18,4.85,1.92,0,33.86,0.34
2346,1,2,11.46668,8,31.84,3.84,1.72,0,31.84,-0.12
2347,1,1,11.46668,3,30.12,4.95,1.92,0,30.4,0.1
2348,1,2,11.46668,6,35.42,4.55,1.92,0,38,0.67
2349,1,1,11.46668,4,34.97,4.55,1.92,0,35.07,0.17
2350,1,1,11.46668,3,35.01,4.45,2.02,0,34.76,0.15
2351,1,2,11.46668,8,22.61,21.42,2.5,1,23.58,0.14
2352,1,2,11.46669,7,32.87,4.35,1.72,0,33.39,0.24
2353,1,1,11.47119,2,24.12,16.57,2.5,1,23.88,0
2354,1,1,11.47134,4,35.13,5.05,1.82,0,38.78,0.46
2355,1,2,11.47621,6,33.97,4.75,1.82,0,37.92,0.46
2356,1,1,11.47641,4,36.38,5.05,2.02,0,36.24,-0.24
2357,1,2,11.48346,7,36.91,4.55,1.82,0,36.41,0.44
2358,1,1,11.48517,4,36.97,4.24,1.72,0,36.98,0.02
2359,1,1,11.48538,4,36.35,4.45,1.82,0,37.64,0.29
2360,1,2,11.48573,6,32.64,4.95,1.92,0,40.08,0.73
2361,1,1,11.48862,4,34.05,4.65,1.82,0,36.32,0.45
2362,1,2,11.49969,6,32.62,6.06,2.02,0,34.25,0.31
2363,1,1,11.50404,4,31.81,5.05,1.92,0,31.56,0.11
2364,1,1,11.51717,4,34.07,4.95,2.02,0,34.04,0.1
2365,1,2,11.52049,6,36.51,4.24,1.82,0,38.69,0.38
2366,1,2,11.52367,6,36.1,4.75,1.92,0,41.5,0.68
2367,1,1,11.54207,4,37.31,5.15,1.92,0,37.31,-0.01
2368,1,2,11.54379,6,34.97,4.75,1.92,0,36.7,0.29
2369,1,1,11.56317,4,33.97,4.24,1.92,0,34.33,0.16
2370,1,1,11.57223,3,25.38,9.5,2.02,0,24.96,-0.04
2371,1,1,11.57596,4,33.92,7.28,2.22,0,34.01,0.1
2372,1,1,11.58607,3,33.55,4.75,1.82,0,33.56,-0.06
2373,1,1,11.58628,4,36.64,4.85,2.02,0,36.44,0.15
2374,1,2,11.58706,6,36.7,5.26,1.92,0,37.83,0.48
2375,1,2,11.5904,7,35.23,5.15,1.92,0,36.93,0.2
2376,1,2,11.59288,6,40.09,3.84,1.82,0,42.67,0.3
2377,1,2,11.59567,7,31.31,4.14,1.82,0,34,0.3
2378,1,2,11.59732,6,32.27,4.9,2.02,0,34.36,0.56
2379,1,2,11.60521,6,30.3,4.65,1.82,0,32.72,0.31
2380,1,1,11.62222,4,38.26,4.75,1.82,0,38.2,0.07
2381,1,1,11.63306,4,36.71,4.55,1.72,0,36.73,0.08
2382,1,1,11.63954,4,33.96,4.95,1.82,0,34.93,0.33
2383,1,1,11.64254,4,33.92,4.65,1.72,0,33.87,0.12
2384,1,1,11.65616,4,45.32,4.85,1.92,0,45.34,0.02
2385,1,1,11.65799,4,38.76,4.85,1.82,0,39.26,0.14
2386,1,2,11.65838,6,34.1,4.65,1.92,0,35.57,0.22
2387,1,1,11.6635,4,33.44,4.04,1.82,0,33.84,0.14
2388,1,1,11.67454,3,33.73,4.55,1.82,0,33.87,-0.02
2389,1,2,11.67697,6,31.39,4.45,1.82,0,33.15,0.34
2390,1,1,11.68044,2,23.78,8.08,2.5,1,23.71,0.08
2391,1,1,11.68299,4,31.59,4.04,1.72,0,35.82,0.54
2392,1,1,11.68801,4,34.66,5.36,1.92,0,37.52,0.39
2393,1,2,11.70037,6,33.88,4.65,2.02,0,37.46,0.56
2394,1,1,11.70339,3,37.03,4.65,1.82,0,37.19,0.06
2395,1,1,11.71476,4,38.74,6.37,2.22,0,38.72,0
2396,1,1,11.72449,4,34.97,4.95,2.02,0,35.01,0.06
2397,1,1,11.7295,4,29.62,6.77,2.5,1,29.64,0.05
2398,1,1,11.73099,4,42.68,4.55,1.92,0,42.68,0.12
2399,1,1,11.73447,4,34.62,4.85,1.92,0,37.31,0.49
2400,1,2,11.74127,7,24.3,16.67,2.5,1,25.54,0.13
2401,1,2,11.74798,6,33.44,5.26,2.02,0,34.63,0.25
2402,1,1,11.74846,4,36.25,4.65,1.92,0,36.23,0.04
2403,1,1,11.76056,3,34.15,4.14,1.82,0,34.15,0.06
2404,1,1,11.76062,4,36.96,4.35,1.72,0,36.97,0.03
2405,1,2,11.77674,8,22.95,17.28,2.5,1,23.04,0.06
2406,1,2,12.33334,8,28.02,4.14,1.72,0,28.37,0.28
2407,1,1,12.33334,3,32.69,4.24,1.82,0,33,0.21
2408,1,1,12.33334,2,22.5,15.77,2.5,1,22.83,0.14
2409,1,1,12.33334,4,32.8,4.35,1.72,0,33.58,0.31
2410,1,2,12.33334,7,35,4.14,1.72,0,35.06,0.05
2411,1,2,12.33334,8,30.69,4.04,1.82,0,31.42,0.37
2412,1,2,12.33334,6,37.52,5.05,2.12,0,38.82,0.28
2413,1,1,12.33334,2,21.99,10.21,2.5,1,21.94,0.04
2414,1,2,12.3347,7,33.48,4.04,1.82,0,34.43,0.15
2415,1,1,12.33656,4,43.59,5.05,1.92,0,42.91,-0.11
2416,1,2,12.33698,6,33.69,4.65,1.92,0,34.23,0.11
2417,1,1,12.34174,4,37.22,3.84,1.62,0,37.27,0.07
2418,1,2,12.34328,6,29.29,4.75,1.92,0,31.31,0.34
2419,1,1,12.34753,4,32.47,4.35,1.92,0,33.08,0.06
2420,1,2,12.35308,6,30.35,4.65,1.92,0,31.68,0.2
2421,1,2,12.35854,8,23.59,5.46,2.63,1,24.2,0.13
2422,1,2,12.36014,6,31.52,4.45,1.82,0,32.11,0.26
2423,1,1,12.36142,2,23.5,16.47,2.5,1,23.45,0.02
2424,1,2,12.36543,8,24.02,10.61,2.5,1,24.81,0.16
2425,1,2,12.37072,7,37.73,4.14,1.82,0,38.86,0.18
2426,1,1,12.37196,2,24.7,18.8,2.5,1,24.56,0.04
2427,1,1,12.37277,4,35.71,4.85,1.82,0,35.81,0.13
2428,1,1,12.37562,4,37.24,4.35,1.82,0,39.09,0.43
2429,1,2,12.37862,6,33.8,4.75,1.92,0,36.66,0.32
2430,1,2,12.3923,8,28.97,4.45,1.82,0,29.94,0.45
2431,1,1,12.39232,4,29.38,4.55,1.92,0,34.41,0.85
2432,1,2,12.39323,6,34.36,4.65,1.82,0,35.95,0.29
2433,1,2,12.39831,6,40.38,4.45,1.82,0,42.11,0.42
2434,1,1,12.41206,4,36.27,4.75,1.82,0,36.43,0.18
2435,1,1,12.41264,4,35.35,4.65,1.92,0,35.49,0.06
2436,1,1,12.42187,4,37.3,4.75,1.92,0,37.34,0.09
2437,1,2,12.42209,6,37.12,4.75,1.82,0,38.54,0.3
